canonical_smiles,activity_bin,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea
Cl.NC[C@H]1C[C@@H]1c1cccc(F)c1,1,12.755060468631896,-0.14335978835978813,12.755060468631896,0.14335978835978813,0.7111088632933941,165.21099999999996,153.11499999999995,165.095377604,64,0,0.12299276523018154,-0.330174583467792,0.330174583467792,0.12299276523018154,1.5,2.3333333333333335,2.9166666666666665,19.14214064674866,10.101235350227835,2.362684063674849,-1.9756427275771629,2.4599441543074585,-2.0142409828474563,5.259298553554737,0.6244663405052147,2.1447585426739755,284.9219978261821,8.55204176387779,6.833629919709703,6.833629919709703,5.808861750289881,4.2653510713341305,4.2653510713341305,3.3929827957342646,3.3929827957342646,2.5021645403206927,2.5021645403206927,1.6535675527473919,1.6535675527473919,-0.89,1262.8857727028249,7.743335629015882,2.8660772407781185,1.344570624512911,71.39076652349311,5.733667477162185,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,12.13273413692322,42.49757574978158,0.0,0.0,4.39041504767482,0.0,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,35.646140606589334,0.0,0.0,5.733667477162185,4.39041504767482,0.0,0.0,6.544756405912575,0.0,11.735126887207288,17.9021791607844,24.26546827384644,0.0,0.0,0.0,26.02,0.0,4.39041504767482,0.0,5.817220841045895,11.835812092322787,18.52902952053558,6.06636706846161,12.13273413692322,6.06636706846161,0.0,5.733667477162185,12.755060468631896,0.0,0.0,0.0,6.608111300075587,0.9654365079365077,6.823045162509448,1.1249537037037038,0.7233928571428572,0.0,0.4,12,2,1,1,0,1,1,0,1,1,1,2,2,1,0,1,2,1.8879000000000001,46.30240000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1cccc(Cl)c1,0,5.876351253464348,0.6747222222222221,5.876351253464348,0.6747222222222221,0.7453036245521363,181.66599999999997,169.56999999999996,181.065827064,64,0,0.04083352629367556,-0.33017458349502654,0.33017458349502654,0.04083352629367556,1.5,2.3333333333333335,2.9166666666666665,35.49569092566815,10.105131646114156,2.3617249506028184,-1.9826708764573198,2.4635540608934767,-2.012938903171928,6.301609485910577,0.8095865028877126,2.1447585426739755,284.9219978261821,8.55204176387779,6.833629919709703,7.589558865728158,5.808861750289881,4.2653510713341305,4.643315544343357,3.3929827957342646,3.829418576206249,2.5021645403206927,2.7372616431084316,1.6535675527473919,1.8522950071624653,-0.53,1262.8857727028249,8.085816371480808,3.0765277002787355,1.4738480487173646,77.52849734744855,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.733674027155736,42.49757574978158,5.022633313741326,0.0,0.0,11.600939890232516,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,34.85155307928476,0.0,0.0,5.733667477162185,0.0,0.0,11.600939890232516,6.544756405912575,0.0,5.917906046161393,17.9021791607844,24.26546827384644,5.022633313741326,0.0,0.0,26.02,0.0,0.0,0.0,0.0,11.835812092322787,11.567389719653901,11.984273114623004,0.0,18.19910120538483,6.06636706846161,17.3346073673947,0.0,5.876351253464348,0.0,0.8288624338624342,6.911930744520031,1.3723765432098762,8.085853804484758,1.2329783950617283,0.8027579365079366,0.0,0.4,12,2,1,1,0,1,1,0,1,1,1,2,2,1,0,1,2,2.4022000000000006,51.35440000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1ccc(Cl)cc1,0,5.782332862671817,0.7011728395061727,5.782332862671817,0.7011728395061727,0.7453036245521364,181.666,169.56999999999996,181.065827064,64,0,0.04056869606693222,-0.3301745835222805,0.3301745835222805,0.04056869606693222,1.3333333333333333,2.0,2.5,35.49569092067922,10.10563950459751,2.3601423779544657,-1.9771716819646796,2.4607886382510937,-2.0125991012598754,6.300862479740132,0.8095805105483166,2.1037683593125442,267.6719978261821,8.55204176387779,6.833629919709703,7.589558865728158,5.808861750289881,4.2653510713341305,4.643315544343357,3.3895284720403156,3.8259642525123,2.52349585812817,2.775472173467655,1.6263137210198244,1.752301878689567,-0.53,1286.3169204437206,8.085816371480808,3.0765277002787355,1.4738480487173646,77.52849734744856,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,23.733674027155736,42.49757574978158,5.022633313741326,0.0,0.0,11.600939890232516,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,34.85155307928476,0.0,0.0,5.733667477162185,0.0,0.0,11.600939890232516,6.544756405912575,0.0,5.917906046161393,17.9021791607844,24.26546827384644,5.022633313741326,0.0,0.0,26.02,0.0,0.0,0.0,0.0,11.835812092322787,11.567389719653901,11.984273114623004,0.0,12.13273413692322,12.13273413692322,17.3346073673947,0.0,5.782332862671817,0.0,0.8089800642479217,6.9494970220598535,1.4152242378432853,8.094138951877047,1.2481472033257748,0.8127907690854121,0.0,0.4,12,2,1,1,0,1,1,0,1,1,1,2,2,1,0,1,2,2.4022000000000006,51.35440000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1ccccc1F,1,13.149225245653817,-0.0847685185185183,13.149225245653817,0.0847685185185183,0.7111088632933941,165.21099999999996,153.11499999999995,165.095377604,64,0,0.12618791289339706,-0.33017456894167296,0.33017456894167296,0.12618791289339706,1.4166666666666667,2.1666666666666665,2.75,19.142188786408855,10.094615795564541,2.377171673214853,-1.99216588224246,2.4670801641862568,-2.02005011707322,5.268675358991341,0.6058425831970674,2.1932703514000953,284.9219978261821,8.55204176387779,6.833629919709703,6.833629919709703,5.825698502695488,4.271334135477838,4.271334135477838,3.359490193193264,3.359490193193264,2.530032598480864,2.530032598480864,1.6647959403026198,1.6647959403026198,-0.8900000000000001,1298.0187528135923,7.743335629015882,2.8660772407781185,1.2256955242700196,71.3907665234931,5.733667477162185,5.817220841045895,0.0,0.0,0.0,0.0,0.0,4.39041504767482,0.0,0.0,18.19910120538483,36.43120868131997,0.0,0.0,4.39041504767482,0.0,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,35.64614060658933,0.0,0.0,5.733667477162185,4.39041504767482,0.0,0.0,6.544756405912575,0.0,11.735126887207288,17.9021791607844,24.26546827384644,0.0,0.0,0.0,26.02,0.0,4.39041504767482,0.0,5.817220841045895,18.380568498235363,11.984273114623004,6.06636706846161,6.06636706846161,12.13273413692322,0.0,5.733667477162185,13.149225245653817,0.0,0.0,0.0,6.329861111111112,0.8162499999999999,6.972089947089947,1.0530092592592593,0.6795644368858655,0.0,0.4,12,2,1,1,0,1,1,0,1,1,1,2,2,1,0,1,2,1.8879000000000001,46.30240000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1ccc(Br)cc1,1,5.582180492567398,0.7389814814814814,5.582180492567398,0.7389814814814814,0.8232414950924203,226.11699999999996,214.02099999999996,225.015311484,64,0,0.01749551864119778,-0.3301745835223048,0.3301745835223048,0.01749551864119778,1.3333333333333333,2.0,2.5,79.91873099640573,10.106557047675919,2.360039087579625,-1.9788106623685238,2.460875232435187,-2.0126513458759687,9.10299126178161,0.8094760398409404,2.1037683593125442,267.6719978261821,8.55204176387779,6.833629919709703,8.419626458824407,5.808861750289881,4.2653510713341305,5.058349340891482,3.3895284720403156,4.3052040008320045,2.52349585812817,3.052161371166404,1.6263137210198244,1.890646477538942,-0.3400000000000001,1286.3169204437206,8.266954520837858,3.1895547327203535,1.5441731826285354,81.09277872620824,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,28.06267803487257,42.49757574978158,4.472719515832414,0.0,0.0,15.929943897949348,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,34.30163928137585,0.0,0.0,5.733667477162185,0.0,0.0,15.929943897949348,6.544756405912575,0.0,5.917906046161393,17.9021791607844,28.738187789678854,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,22.853288014067775,11.984273114623004,0.0,0.0,40.19541217179579,5.733667477162185,1.1492578420256994,3.422456105127236,0.0,0.0,7.020745307382213,1.4808106575963715,8.566746976568405,1.2759249811035525,0.8340581301965232,0.0,0.4,12,2,1,1,0,1,1,0,1,1,1,2,2,1,0,1,2,2.511300000000001,54.044400000000024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1c(F)cccc1F,1,13.17005857898715,-0.44356481481481436,13.17005857898715,0.005740740740740602,0.7454484180018293,183.201,172.11299999999997,183.085955792,70,0,0.1291136210388905,-0.33017455424047754,0.33017455424047754,0.1291136210388905,1.3076923076923077,1.9230769230769231,2.3846153846153846,19.145520370745075,10.082421143282135,2.397882430834084,-2.020862721525001,2.4770319840301562,-2.0323729352612503,5.286492809524353,0.5513807658187398,2.301982093316938,304.4508263350793,9.422285251880869,7.134244123529305,7.134244123529305,6.236382105218448,4.376983038649118,4.376983038649118,3.473311067464431,3.473311067464431,2.5958384377760026,2.5958384377760026,1.726580075211803,1.726580075211803,-0.96,1844.5013366394983,8.629973277127478,3.0697471929948446,1.4389221080137593,75.55630192641935,5.733667477162185,11.63444168209179,0.0,0.0,0.0,0.0,0.0,8.78083009534964,0.0,0.0,6.06636706846161,36.93412425808459,5.563451491696996,0.0,8.78083009534964,0.0,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,35.39699437917361,0.0,0.0,5.733667477162185,8.78083009534964,0.0,0.0,6.544756405912575,0.0,17.55234772825318,17.9021791607844,18.19910120538483,0.0,0.0,0.0,26.02,11.63444168209179,8.78083009534964,0.0,17.39926358401978,6.544756405912575,6.4208216229260096,18.19910120538483,0.0,0.0,0.0,5.733667477162185,26.3401171579743,0.0,0.0,0.0,5.637117346938776,-0.6115740740740734,3.974821428571428,0.8138425925925925,0.5123422146636433,0.0,0.4,13,2,1,1,0,1,1,0,1,1,1,3,2,1,0,1,2,2.027,46.26040000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NCC1CC1c1ccccc1,0,5.561540060468632,0.7614814814814814,5.561540060468632,0.7614814814814814,0.6772386435453412,147.22099999999998,134.11699999999996,147.104799416,58,0,-0.004279390331667328,-0.3301745835223792,0.3301745835223792,0.004279390331667328,1.2727272727272727,2.0,2.5454545454545454,14.60793252229792,10.10706380555906,2.3587112286327936,-1.9583257906862768,2.457489703470374,-2.012178703993683,5.250038296046005,0.8095756663267909,2.088602742931174,229.88790998034074,7.681798275874712,6.5330157158901025,6.5330157158901025,5.41501490017253,4.165685232306558,4.165685232306558,3.24866085099395,3.24866085099395,2.4530632560139836,2.4530632560139836,1.6165723152778768,1.6165723152778768,-0.8200000000000001,910.5444257887042,6.863561560542881,2.6656660782077517,1.2864543031768623,67.22523112056687,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,30.33183534230805,30.364841612858363,0.0,0.0,0.0,0.0,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,35.89528683400505,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,5.917906046161393,17.9021791607844,30.33183534230805,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,18.380568498235363,11.984273114623004,0.0,0.0,30.33183534230805,5.733667477162185,0.0,0.0,0.0,0.0,7.022604875283447,1.5264814814814813,10.64528439153439,1.292175925925926,0.8467866591080878,0.0,0.4,11,2,1,1,0,1,1,0,1,1,1,1,2,1,0,1,2,1.7488000000000001,46.34440000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1ccccc1[C@H]1C[C@@H]1CN.Cl,0,5.611615646258503,0.7556481481481478,5.611615646258503,0.7556481481481478,0.7055559636441864,161.248,146.128,161.12044948,64,0,-0.004279216051470164,-0.3301745821065408,0.3301745821065408,0.004279216051470164,1.4166666666666667,2.1666666666666665,2.75,14.609672824272726,10.03479202533883,2.3681764903082123,-2.023868048016408,2.469406721102936,-2.018454320223378,5.329185100355519,0.8070931466883499,2.1932703514000957,280.08753097004546,8.55204176387779,7.455665446700477,7.455665446700477,5.825698502695489,4.582351898973225,4.582351898973225,3.694565264417773,3.694565264417773,2.8132713757894754,2.8132713757894754,1.8918101597521302,1.8918101597521302,-0.8200000000000001,1298.0187528135923,7.80985162356659,2.906610388395961,1.2486082637263278,73.59017323496349,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,24.26546827384644,42.852030304245986,0.0,0.0,0.0,0.0,0.0,0.0,11.651573523323577,19.262464868778025,6.544756405912575,35.392371257240434,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,12.841643245852017,23.465630652481394,24.26546827384644,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,18.380568498235363,17.547724606320003,0.0,0.0,31.18920547353706,5.733667477162185,0.0,0.0,0.0,0.0,8.534208238851097,1.516018518518518,8.628756613756613,1.2930092592592592,3.0280073696145124,0.0,0.45454545454545453,12,2,1,1,0,1,1,0,1,1,1,1,2,1,0,1,2,2.05722,51.08140000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1ccccc1[C@H]1C[C@@H]1CN.Cl,0,5.612253401360544,0.6399537037037035,5.612253401360544,0.6399537037037035,0.763129422264649,177.24699999999996,162.12699999999998,177.1153641,70,0,0.12183927314863688,-0.49646676956553104,0.49646676956553104,0.12183927314863688,1.4615384615384615,2.230769230769231,2.8461538461538463,16.465840486599554,10.085586811398334,2.379018280590157,-2.061271533459622,2.4891168635477015,-2.019995351015338,5.390765127960464,0.4089216877045598,2.2036748991776682,297.89668245876646,9.259148545064338,7.86391373716434,7.86391373716434,6.363703305156274,4.6947243346690195,4.6947243346690195,3.5799274778686154,3.5799274778686154,2.7637352892834546,2.7637352892834546,1.8617406460228585,1.8617406460228585,-1.02,2303.601917610555,8.572591185680947,3.382860179584039,1.5397728437862803,78.70371846447037,10.470530430962235,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,36.43120868131997,0.0,7.109797541277533,4.736862953800049,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.65455394719011,29.828919765543436,0.0,5.749511833283905,10.470530430962235,0.0,5.749511833283905,0.0,13.65455394719011,0.0,5.917906046161393,17.9021791607844,24.26546827384644,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,11.835812092322787,12.29426823919648,11.984273114623004,7.109797541277533,12.13273413692322,12.13273413692322,10.470530430962235,5.29863851095994,0.0,0.0,0.0,6.932114512471655,2.3202777777777777,8.214589947089946,1.2191203703703704,0.7943603552532125,1.7208985260770975,0.45454545454545453,13,2,2,1,0,1,1,0,1,2,1,2,3,1,0,1,2,1.7573999999999999,52.89640000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cl.NC[C@H]1C[C@@H]1c1ccccc1O,1,9.493408919123205,0.4152314814814817,9.493408919123205,0.4152314814814817,0.6928584135161742,163.21999999999997,150.11599999999996,163.099714036,64,0,0.11855697497676013,-0.5076646946352023,0.5076646946352023,0.11855697497676013,1.4166666666666667,2.1666666666666665,2.75,16.255435559103134,10.087654900011996,2.376537399308308,-2.009104315897253,2.486588244174275,-2.0139192414844636,5.379078012331276,0.46707998459928923,2.1932703514000953,284.9219978261821,8.55204176387779,6.902879042200435,6.902879042200435,5.825698502695488,4.305958696723204,4.305958696723204,3.3967929735715314,3.3967929735715314,2.56156461865157,2.56156461865157,1.6900686696045109,1.6900686696045109,-1.02,1298.0187528135923,7.619909030353873,2.791308530371073,1.18365937766238,72.0194648727629,10.84019487200289,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,18.19910120538483,36.43120868131997,0.0,0.0,5.106527394840706,0.0,0.0,0.0,11.651573523323577,12.338727669087403,6.544756405912575,29.828919765543436,0.0,5.749511833283905,5.733667477162185,0.0,5.749511833283905,0.0,11.65128380075328,0.0,5.917906046161393,17.9021791607844,24.26546827384644,0.0,0.0,0.0,46.25,0.0,5.106527394840706,0.0,0.0,17.58532392560669,18.52902952053558,0.0,6.06636706846161,18.19910120538483,0.0,5.733667477162185,0.0,0.0,0.0,9.493408919123205,6.592899659863947,1.5212499999999998,7.52431216931217,1.1330092592592593,0.7351199924414211,0.0,0.4,12,3,2,1,0,1,1,0,1,2,2,2,2,1,0,1,2,1.4544000000000001,48.00920000000003,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
Cc1cccc([C@H]2C[C@@H]2CN)c1.Cl,1,5.599592781557067,0.7562962962962961,5.599592781557067,0.7562962962962961,0.7055559636441864,161.248,146.12799999999996,161.12044948,64,0,-0.00427938895999766,-0.3301745835170571,0.3301745835170571,0.00427938895999766,1.5,2.3333333333333335,2.9166666666666665,14.60826813266672,10.068429956108478,2.360757999531869,-1.9935500171035796,2.460506917427949,-2.013843810030313,5.2934417454120934,0.8091705521858155,2.1447585426739755,280.08753097004546,8.55204176387779,7.455665446700477,7.455665446700477,5.808861750289882,4.576368834829517,4.576368834829517,3.752115174687898,3.752115174687898,2.6956202228908963,2.6956202228908963,1.817095537071459,1.817095537071459,-0.8200000000000001,1262.8857727028249,7.80985162356659,2.906610388395961,1.3692961182579106,73.59017323496349,5.733667477162185,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,29.828919765543436,37.28857881254899,0.0,0.0,0.0,0.0,0.0,0.0,11.651573523323577,19.262464868778025,6.544756405912575,35.392371257240434,0.0,0.0,5.733667477162185,0.0,0.0,0.0,6.544756405912575,0.0,12.841643245852017,23.465630652481394,24.26546827384644,0.0,0.0,0.0,26.02,0.0,0.0,0.0,0.0,0.0,18.380568498235363,17.547724606320003,0.0,0.0,31.18920547353706,5.733667477162185,0.0,0.0,0.0,0.0,8.433501511715798,1.5154629629629626,8.77137849584278,1.2916203703703704,2.988036659108088,0.0,0.45454545454545453,12,2,1,1,0,1,1,0,1,1,1,1,2,1,0,1,2,2.05722,51.08140000000002,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
COc1cccc([C@H]2C[C@@H]2CN)c1.Cl,1,5.600846639581759,0.680648148148148,5.600846639581759,0.680648148148148,0.7631294222646491,177.24699999999999,162.12699999999998,177.1153641,70,0,0.11864384962934178,-0.49675777349651695,0.49675777349651695,0.11864384962934178,1.5384615384615385,2.3846153846153846,3.0,16.46528159217545,10.096822133360103,2.363163014806196,-2.0243353243650946,2.465804396163903,-2.0142641706591684,5.335106088732602,0.4139524316612258,2.129195674562088,297.89668245876646,9.259148545064338,7.86391373716434,7.86391373716434,6.346866552750667,4.688741270525312,4.688741270525312,3.6145913111257197,3.6145913111257197,2.7472851961651954,2.7472851961651954,1.7884958641926072,1.7884958641926072,-1.02,2276.7034864090756,8.572591185680947,3.382860179584039,1.6766984572803687,78.70371846447037,10.470530430962235,5.749511833283905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.13273413692322,42.49757574978158,0.0,7.109797541277533,4.736862953800049,0.0,0.0,0.0,11.651573523323577,12.338727669087403,13.65455394719011,29.828919765543436,0.0,5.749511833283905,10.470530430962235,0.0,5.749511833283905,0.0,13.65455394719011,0.0,5.917906046161393,17.9021791607844,24.26546827384644,0.0,0.0,0.0,35.25,0.0,0.0,0.0,0.0,11.835812092322787,12.29426823919648,11.984273114623004,7.109797541277533,12.13273413692322,12.13273413692322,10.470530430962235,5.17041123393802,0.0,0.0,0.0,6.9710318247669445,2.3262755102040815,8.284295162509448,1.2397496220710507,0.8074170918367347,1.7008195546737213,0.45454545454545453,13,2,2,1,0,1,1,0,1,2,1,2,3,1,0,1,2,1.7573999999999999,52.89640000000003,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
